"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2008","Georgia","Total","Males","Number","2,078,395",""
"2009","European Union - 27 countries (from 2020)","Total","Males","Number","214,495,279",""
"2009","European Union - 28 countries (2013-2020)","Total","Males","Number","244,911,802",""
"2009","European Union - 27 countries (2007-2013)","Total","Males","Number","242,835,035",""
"2009","Euro area - 19 countries  (from 2015)","Total","Males","Number","163,200,400",""
"2009","Euro area - 18 countries (2014)","Total","Males","Number","161,727,048",""
"2009","Belgium","Total","Males","Number","5,268,651",""
"2009","Bulgaria","Total","Males","Number","3,635,855",""
"2009","Czechia","Total","Males","Number","5,116,678",""
"2009","Denmark","Total","Males","Number","2,732,020",""
"2009","Germany (until 1990 former territory of the FRG)","Total","Males","Number","40,184,283",""
"2009","Germany including former GDR","Total","Males","Number","40,184,283",""
"2009","Estonia","Total","Males","Number","621,320",""
"2009","Ireland","Total","Males","Number","2,252,658",""
"2009","Greece","Total","Males","Number","5,456,095",""
"2009","Spain","Total","Males","Number","22,880,534",""
"2009","France","Total","Males","Number","31,147,979",""
"2009","France (metropolitan)","Total","Males","Number","30,247,434",""
"2009","Croatia","Total","Males","Number","2,076,767",""
"2009","Italy","Total","Males","Number","28,570,007",""
"2009","Cyprus","Total","Males","Number","389,926",""
"2009","Latvia","Total","Males","Number","992,648",""
"2009","Lithuania","Total","Males","Number","1,473,352",""
"2009","Luxembourg","Total","Males","Number","244,835",""
"2009","Hungary","Total","Males","Number","4,763,050",""
"2009","Malta","Total","Males","Number","204,607",""
"2009","Netherlands","Total","Males","Number","8,156,396",""
"2009","Austria","Total","Males","Number","4,056,935",""
"2009","Poland","Total","Males","Number","18,414,926",""
"2009","Portugal","Total","Males","Number","5,066,239",""
"2009","Romania","Total","Males","Number","9,951,873",""
"2009","Slovenia","Total","Males","Number","1,003,945",""
"2009","Slovakia","Total","Males","Number","2,618,337",""
"2009","Finland","Total","Males","Number","2,611,653",""
"2009","Sweden","Total","Males","Number","4,603,710",""
"2009","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","247,486,514",""
"2009","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","245,409,747",""
"2009","European Free Trade Association","Total","Males","Number","6,361,387",""
"2009","Iceland","Total","Males","Number","162,068",""
"2009","Liechtenstein","Total","Males","Number","17,591",""
"2009","Norway","Total","Males","Number","2,395,053",""
"2009","Switzerland","Total","Males","Number","3,786,675",""
"2009","United Kingdom","Total","Males","Number","30,416,523",""
"2009","Montenegro","Total","Males","Number","304,082",""
"2009","North Macedonia","Total","Males","Number","1,026,804",""
"2009","Albania","Total","Males","Number","1,467,420",""
"2009","Serbia","Total","Males","Number","3,566,533",""
"2009","Turkey","Total","Males","Number","35,901,154",""
"2009","Andorra","Total","Males","Number","44,181",""
"2009","Belarus","Total","Males","Number","4,511,623",""
"2009","Bosnia and Herzegovina","Total","Males","Number","1,878,012",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number","1,101,435",""
"2009","Moldova","Total","Males","Number","1,714,931",""
"2009","Monaco","Total","Males","Number",":",""
"2009","Russia","Total","Males","Number","65,641,634",""
"2009","San Marino","Total","Males","Number","15,343",""
"2009","Ukraine","Total","Males","Number","21,184,932",""
"2009","Armenia","Total","Males","Number","1,568,265",""
"2009","Azerbaijan","Total","Males","Number","4,358,300",""
"2009","Georgia","Total","Males","Number","2,080,807",""
"2010","European Union - 27 countries (from 2020)","Total","Males","Number","214,830,994","b"
"2010","European Union - 28 countries (2013-2020)","Total","Males","Number","245,499,963","b"
"2010","European Union - 27 countries (2007-2013)","Total","Males","Number","243,425,312","b"
"2010","Euro area - 19 countries  (from 2015)","Total","Males","Number","163,564,373",""
"2010","Euro area - 18 countries (2014)","Total","Males","Number","162,114,174",""
"2010","Belgium","Total","Males","Number","5,312,221",""
"2010","Bulgaria","Total","Males","Number","3,613,958",""
"2010","Czechia","Total","Males","Number","5,136,166",""
"2010","Denmark","Total","Males","Number","2,743,286",""
"2010","Germany (until 1990 former territory of the FRG)","Total","Males","Number","40,103,606",""
"2010","Germany including former GDR","Total","Males","Number","40,103,606",""
"2010","Estonia","Total","Males","Number","620,800",""
"2010","Ireland","Total","Males","Number","2,260,974",""
"2010","Greece","Total","Males","Number","5,460,865",""
"2010","Spain","Total","Males","Number","22,982,272",""
"2010","France","Total","Males","Number","31,301,764",""
"2010","France (metropolitan)","Total","Males","Number","30,397,950",""
"2010","Croatia","Total","Males","Number","2,074,651",""
"2010","Italy","Total","Males","Number","28,649,385",""
"2010","Cyprus","Total","Males","Number","399,605",""
"2010","Latvia","Total","Males","Number","970,931",""
"2010","Lithuania","Total","Males","Number","1,450,199",""
"2010","Luxembourg","Total","Males","Number","249,406",""
"2010","Hungary","Total","Males","Number","4,756,900",""
"2010","Malta","Total","Males","Number","206,203",""
"2010","Netherlands","Total","Males","Number","8,203,476",""
"2010","Austria","Total","Males","Number","4,066,201",""
"2010","Poland","Total","Males","Number","18,412,237","b"
"2010","Portugal","Total","Males","Number","5,063,745",""
"2010","Romania","Total","Males","Number","9,880,409",""
"2010","Slovenia","Total","Males","Number","1,014,107",""
"2010","Slovakia","Total","Males","Number","2,623,546",""
"2010","Finland","Total","Males","Number","2,625,067",""
"2010","Sweden","Total","Males","Number","4,649,014",""
"2010","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","248,104,420","b"
"2010","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","246,029,769","b"
"2010","European Free Trade Association","Total","Males","Number","6,435,023",""
"2010","Iceland","Total","Males","Number","159,936",""
"2010","Liechtenstein","Total","Males","Number","17,769",""
"2010","Norway","Total","Males","Number","2,426,752",""
"2010","Switzerland","Total","Males","Number","3,830,566",""
"2010","United Kingdom","Total","Males","Number","30,668,969",""
"2010","Montenegro","Total","Males","Number","305,223",""
"2010","North Macedonia","Total","Males","Number","1,028,815",""
"2010","Albania","Total","Males","Number","1,459,649",""
"2010","Serbia","Total","Males","Number","3,553,575",""
"2010","Turkey","Total","Males","Number","36,462,470",""
"2010","Andorra","Total","Males","Number","43,786",""
"2010","Belarus","Total","Males","Number","4,416,912",""
"2010","Bosnia and Herzegovina","Total","Males","Number","1,878,035",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number","1,115,252",""
"2010","Moldova","Total","Males","Number","1,713,487",""
"2010","Monaco","Total","Males","Number",":",""
"2010","Russia","Total","Males","Number","65,639,380",""
"2010","San Marino","Total","Males","Number",":",""
"2010","Ukraine","Total","Males","Number","21,107,067",""
"2010","Armenia","Total","Males","Number","1,575,826",""
"2010","Azerbaijan","Total","Males","Number","4,455,503",""
"2010","Georgia","Total","Males","Number","2,108,914",""
"2011","European Union - 27 countries (from 2020)","Total","Males","Number","214,233,803","b"
"2011","European Union - 28 countries (2013-2020)","Total","Males","Number","245,185,293","b"
"2011","European Union - 27 countries (2007-2013)","Total","Males","Number","243,116,541","b"
"2011","Euro area - 19 countries  (from 2015)","Total","Males","Number","162,975,518","b"
"2011","Euro area - 18 countries (2014)","Total","Males","Number","161,568,295","b"
"2011","Belgium","Total","Males","Number","5,401,718","b"
"2011","Bulgaria","Total","Males","Number","3,588,926",""
"2011","Czechia","Total","Males","Number","5,147,231",""
"2011","Denmark","Total","Males","Number","2,756,582",""
"2011","Germany (until 1990 former territory of the FRG)","Total","Males","Number","39,124,600","b"
"2011","Germany including former GDR","Total","Males","Number","39,124,600","b"
"2011","Estonia","Total","Males","Number","619,700",""
"2011","Ireland","Total","Males","Number","2,269,426",""
"2011","Greece","Total","Males","Number","5,453,444",""
"2011","Spain","Total","Males","Number","23,049,480",""
"2011","France","Total","Males","Number","31,462,902",""
"2011","France (metropolitan)","Total","Males","Number","30,553,628",""
"2011","Croatia","Total","Males","Number","2,068,752",""
"2011","Italy","Total","Males","Number","28,715,256",""
"2011","Cyprus","Total","Males","Number","408,758",""
"2011","Latvia","Total","Males","Number","947,939",""
"2011","Lithuania","Total","Males","Number","1,407,223",""
"2011","Luxembourg","Total","Males","Number","254,619",""
"2011","Hungary","Total","Males","Number","4,743,901",""
"2011","Malta","Total","Males","Number","206,405",""
"2011","Netherlands","Total","Males","Number","8,243,482",""
"2011","Austria","Total","Males","Number","4,078,871",""
"2011","Poland","Total","Males","Number","18,429,700",""
"2011","Portugal","Total","Males","Number","5,053,543",""
"2011","Romania","Total","Males","Number","9,832,949",""
"2011","Slovenia","Total","Males","Number","1,014,563",""
"2011","Slovakia","Total","Males","Number","2,625,173",""
"2011","Finland","Total","Males","Number","2,638,416",""
"2011","Sweden","Total","Males","Number","4,690,244",""
"2011","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","247,824,034","b"
"2011","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","245,755,282","b"
"2011","European Free Trade Association","Total","Males","Number","6,516,167","b"
"2011","Iceland","Total","Males","Number","160,006",""
"2011","Liechtenstein","Total","Males","Number","17,886",""
"2011","Norway","Total","Males","Number","2,460,849",""
"2011","Switzerland","Total","Males","Number","3,877,426","b"
"2011","United Kingdom","Total","Males","Number","30,951,490",""
"2011","Montenegro","Total","Males","Number","306,125",""
"2011","North Macedonia","Total","Males","Number","1,030,880",""
"2011","Albania","Total","Males","Number","1,455,670",""
"2011","Serbia","Total","Males","Number","3,530,925","b"
"2011","Turkey","Total","Males","Number","37,043,182",""
"2011","Andorra","Total","Males","Number","39,863",""
"2011","Belarus","Total","Males","Number","4,408,159",""
"2011","Bosnia and Herzegovina","Total","Males","Number","1,877,482",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number","904,267","b"
"2011","Moldova","Total","Males","Number","1,712,106",""
"2011","Monaco","Total","Males","Number",":",""
"2011","Russia","Total","Males","Number","66,046,579",""
"2011","San Marino","Total","Males","Number","15,636",""
"2011","Ukraine","Total","Males","Number","21,032,616",""
"2011","Armenia","Total","Males","Number","1,583,584",""
"2011","Azerbaijan","Total","Males","Number","4,517,055",""
"2011","Georgia","Total","Males","Number","2,127,278",""
"2012","European Union - 27 countries (from 2020)","Total","Males","Number","214,546,515","b"
"2012","European Union - 28 countries (2013-2020)","Total","Males","Number","245,752,856","b"
"2012","European Union - 27 countries (2007-2013)","Total","Males","Number","243,690,547","b"
"2012","Euro area - 19 countries  (from 2015)","Total","Males","Number","163,336,550","b"
"2012","Euro area - 18 countries (2014)","Total","Males","Number","161,953,039","b"
"2012","Belgium","Total","Males","Number","5,440,288","b"
"2012","Bulgaria","Total","Males","Number","3,566,767",""
"2012","Czechia","Total","Males","Number","5,158,210",""
"2012","Denmark","Total","Males","Number","2,766,776",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Males","Number","39,229,947",""
"2012","Germany including former GDR","Total","Males","Number","39,229,947",""
"2012","Estonia","Total","Males","Number","618,138",""
"2012","Ireland","Total","Males","Number","2,273,999",""
"2012","Greece","Total","Males","Number","5,423,884",""
"2012","Spain","Total","Males","Number","23,099,012",""
"2012","France","Total","Males","Number","31,605,383","b"
"2012","France (metropolitan)","Total","Males","Number","30,699,170",""
"2012","Croatia","Total","Males","Number","2,062,309",""
"2012","Italy","Total","Males","Number","28,726,599",""
"2012","Cyprus","Total","Males","Number","418,993",""
"2012","Latvia","Total","Males","Number","934,812",""
"2012","Lithuania","Total","Males","Number","1,383,511",""
"2012","Luxembourg","Total","Males","Number","261,820","b"
"2012","Hungary","Total","Males","Number","4,724,666","b"
"2012","Malta","Total","Males","Number","207,695",""
"2012","Netherlands","Total","Males","Number","8,282,871",""
"2012","Austria","Total","Males","Number","4,098,144",""
"2012","Poland","Total","Males","Number","18,427,296",""
"2012","Portugal","Total","Males","Number","5,030,437",""
"2012","Romania","Total","Males","Number","9,777,107",""
"2012","Slovenia","Total","Males","Number","1,016,731",""
"2012","Slovakia","Total","Males","Number","2,631,752",""
"2012","Finland","Total","Males","Number","2,652,534",""
"2012","Sweden","Total","Males","Number","4,726,834",""
"2012","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","248,430,133","b"
"2012","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","246,367,824","b"
"2012","European Free Trade Association","Total","Males","Number","6,599,530",""
"2012","Iceland","Total","Males","Number","160,364",""
"2012","Liechtenstein","Total","Males","Number","18,042",""
"2012","Norway","Total","Males","Number","2,498,871",""
"2012","Switzerland","Total","Males","Number","3,922,253",""
"2012","United Kingdom","Total","Males","Number","31,206,241",""
"2012","Montenegro","Total","Males","Number","306,359",""
"2012","North Macedonia","Total","Males","Number","1,031,926",""
"2012","Albania","Total","Males","Number","1,458,774",""
"2012","Serbia","Total","Males","Number","3,514,420",""
"2012","Turkey","Total","Males","Number","37,532,954",""
"2012","Andorra","Total","Males","Number","39,863",""
"2012","Belarus","Total","Males","Number","4,398,293",""
"2012","Bosnia and Herzegovina","Total","Males","Number","1,875,610",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":","p"
"2012","Moldova","Total","Males","Number","1,711,725",""
"2012","Monaco","Total","Males","Number",":",""
"2012","Russia","Total","Males","Number",":",""
"2012","San Marino","Total","Males","Number","16,217",""
"2012","Ukraine","Total","Males","Number","20,976,712",""
"2012","Armenia","Total","Males","Number","1,590,285",""
"2012","Azerbaijan","Total","Males","Number","4,583,484",""
"2012","Georgia","Total","Males","Number","2,143,794",""
"2013","European Union - 27 countries (from 2020)","Total","Males","Number","214,957,544",""
"2013","European Union - 28 countries (2013-2020)","Total","Males","Number","246,381,670",""
"2013","European Union - 27 countries (2007-2013)","Total","Males","Number","244,325,187",""
"2013","Euro area - 19 countries  (from 2015)","Total","Males","Number","163,743,356",""
"2013","Euro area - 18 countries (2014)","Total","Males","Number","162,374,465",""
"2013","Belgium","Total","Males","Number","5,472,856",""
"2013","Bulgaria","Total","Males","Number","3,545,073",""
"2013","Czechia","Total","Males","Number","5,164,349",""
"2013","Denmark","Total","Males","Number","2,778,852",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Males","Number","39,380,976",""
"2013","Germany including former GDR","Total","Males","Number","39,380,976",""
"2013","Estonia","Total","Males","Number","616,167",""
"2013","Ireland","Total","Males","Number","2,283,462",""
"2013","Greece","Total","Males","Number","5,366,251",""
"2013","Spain","Total","Males","Number","23,017,760",""
"2013","France","Total","Males","Number","31,772,665",""
"2013","France (metropolitan)","Total","Males","Number","30,866,009",""
"2013","Croatia","Total","Males","Number","2,056,483",""
"2013","Italy","Total","Males","Number","28,889,597",""
"2013","Cyprus","Total","Males","Number","421,036",""
"2013","Latvia","Total","Males","Number","926,580",""
"2013","Lithuania","Total","Males","Number","1,368,891",""
"2013","Luxembourg","Total","Males","Number","268,412",""
"2013","Hungary","Total","Males","Number","4,715,953",""
"2013","Malta","Total","Males","Number","210,383",""
"2013","Netherlands","Total","Males","Number","8,307,339",""
"2013","Austria","Total","Males","Number","4,123,622",""
"2013","Poland","Total","Males","Number","18,426,093",""
"2013","Portugal","Total","Males","Number","4,995,697",""
"2013","Romania","Total","Males","Number","9,761,480",""
"2013","Slovenia","Total","Males","Number","1,019,061",""
"2013","Slovakia","Total","Males","Number","2,635,979",""
"2013","Finland","Total","Males","Number","2,666,622",""
"2013","Sweden","Total","Males","Number","4,765,905",""
"2013","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","249,097,263",""
"2013","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","247,040,780",""
"2013","European Free Trade Association","Total","Males","Number","6,684,117",""
"2013","Iceland","Total","Males","Number","161,438",""
"2013","Liechtenstein","Total","Males","Number","18,247",""
"2013","Norway","Total","Males","Number","2,535,908",""
"2013","Switzerland","Total","Males","Number","3,968,524",""
"2013","United Kingdom","Total","Males","Number","31,424,121",""
"2013","Montenegro","Total","Males","Number","306,801",""
"2013","North Macedonia","Total","Males","Number","1,033,138",""
"2013","Albania","Total","Males","Number","1,460,577",""
"2013","Serbia","Total","Males","Number","3,497,008",""
"2013","Turkey","Total","Males","Number","37,956,168",""
"2013","Andorra","Total","Males","Number","38,838",""
"2013","Belarus","Total","Males","Number","4,397,526",""
"2013","Bosnia and Herzegovina","Total","Males","Number",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"2013","Moldova","Total","Males","Number","1,712,346",""
"2013","Monaco","Total","Males","Number",":",""
"2013","Russia","Total","Males","Number",":",""
"2013","San Marino","Total","Males","Number","16,328",""
"2013","Ukraine","Total","Males","Number","20,962,744",""
"2013","Armenia","Total","Males","Number",":",""
"2013","Azerbaijan","Total","Males","Number","4,648,793",""
"2013","Georgia","Total","Males","Number",":",""
"2014","European Union - 27 countries (from 2020)","Total","Males","Number","215,847,263","b"
"2014","European Union - 28 countries (2013-2020)","Total","Males","Number","247,510,650","b"
"2014","European Union - 27 countries (2007-2013)","Total","Males","Number","245,460,902","b"
"2014","Euro area - 19 countries  (from 2015)","Total","Males","Number","164,650,147","b"
"2014","Euro area - 18 countries (2014)","Total","Males","Number","163,294,152","b"
"2014","Belgium","Total","Males","Number","5,493,792",""
"2014","Bulgaria","Total","Males","Number","3,524,945",""
"2014","Czechia","Total","Males","Number","5,162,380",""
"2014","Denmark","Total","Males","Number","2,792,279",""
"2014","Germany (until 1990 former territory of the FRG)","Total","Males","Number","39,556,923",""
"2014","Germany including former GDR","Total","Males","Number","39,556,923",""
"2014","Estonia","Total","Males","Number","614,919",""
"2014","Ireland","Total","Males","Number","2,295,850",""
"2014","Greece","Total","Males","Number","5,313,239",""
"2014","Spain","Total","Males","Number","22,877,461",""
"2014","France","Total","Males","Number","32,045,129","b"
"2014","France (metropolitan)","Total","Males","Number",":",""
"2014","Croatia","Total","Males","Number","2,049,748",""
"2014","Italy","Total","Males","Number","29,484,564",""
"2014","Cyprus","Total","Males","Number","417,538",""
"2014","Latvia","Total","Males","Number","917,045",""
"2014","Lithuania","Total","Males","Number","1,355,995",""
"2014","Luxembourg","Total","Males","Number","275,117",""
"2014","Hungary","Total","Males","Number","4,703,391",""
"2014","Malta","Total","Males","Number","214,533",""
"2014","Netherlands","Total","Males","Number","8,334,385",""
"2014","Austria","Total","Males","Number","4,155,339",""
"2014","Poland","Total","Males","Number","18,403,964",""
"2014","Portugal","Total","Males","Number","4,958,020",""
"2014","Romania","Total","Males","Number","9,746,052",""
"2014","Slovenia","Total","Males","Number","1,020,874",""
"2014","Slovakia","Total","Males","Number","2,639,060",""
"2014","Finland","Total","Males","Number","2,680,364",""
"2014","Sweden","Total","Males","Number","4,814,357",""
"2014","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","250,259,375","b"
"2014","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","248,209,627","b"
"2014","European Free Trade Association","Total","Males","Number","6,770,816",""
"2014","Iceland","Total","Males","Number","163,318",""
"2014","Liechtenstein","Total","Males","Number","18,400",""
"2014","Norway","Total","Males","Number","2,567,007",""
"2014","Switzerland","Total","Males","Number","4,022,091",""
"2014","United Kingdom","Total","Males","Number","31,663,387",""
"2014","Montenegro","Total","Males","Number","307,155",""
"2014","North Macedonia","Total","Males","Number","1,034,841",""
"2014","Albania","Total","Males","Number","1,461,567",""
"2014","Serbia","Total","Males","Number","3,479,863",""
"2014","Turkey","Total","Males","Number","38,473,360",""
"2014","Andorra","Total","Males","Number",":",""
"2014","Belarus","Total","Males","Number","4,401,211",""
"2014","Bosnia and Herzegovina","Total","Males","Number",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"2014","Moldova","Total","Males","Number","1,711,506",""
"2014","Monaco","Total","Males","Number",":",""
"2014","Russia","Total","Males","Number","66,546,888",""
"2014","San Marino","Total","Males","Number",":",""
"2014","Ukraine","Total","Males","Number","20,918,288",""
"2014","Armenia","Total","Males","Number",":",""
"2014","Azerbaijan","Total","Males","Number","4,713,548",""
"2014","Georgia","Total","Males","Number","2,141,372",""
"2015","European Union - 27 countries (from 2020)","Total","Males","Number","216,284,884","b"
"2015","European Union - 28 countries (2013-2020)","Total","Males","Number","248,218,983","b"
"2015","European Union - 27 countries (2007-2013)","Total","Males","Number","246,179,756","b"
"2015","Euro area - 19 countries  (from 2015)","Total","Males","Number","165,083,445","b"
"2015","Euro area - 18 countries (2014)","Total","Males","Number","163,737,188","b"
"2015","Belgium","Total","Males","Number","5,524,068",""
"2015","Bulgaria","Total","Males","Number","3,502,015",""
"2015","Czechia","Total","Males","Number","5,176,927",""
"2015","Denmark","Total","Males","Number","2,811,014",""
"2015","Germany (until 1990 former territory of the FRG)","Total","Males","Number","39,835,457",""
"2015","Germany including former GDR","Total","Males","Number","39,835,457",""
"2015","Estonia","Total","Males","Number","614,704","b"
"2015","Ireland","Total","Males","Number","2,313,342",""
"2015","Greece","Total","Males","Number","5,268,390",""
"2015","Spain","Total","Males","Number","22,826,546",""
"2015","France","Total","Males","Number","32,174,258",""
"2015","France (metropolitan)","Total","Males","Number",":",""
"2015","Croatia","Total","Males","Number","2,039,227",""
"2015","Italy","Total","Males","Number","29,501,590",""
"2015","Cyprus","Total","Males","Number","411,825",""
"2015","Latvia","Total","Males","Number","911,207",""
"2015","Lithuania","Total","Males","Number","1,346,257",""
"2015","Luxembourg","Total","Males","Number","281,972",""
"2015","Hungary","Total","Males","Number","4,695,779",""
"2015","Malta","Total","Males","Number","220,488",""
"2015","Netherlands","Total","Males","Number","8,372,858",""
"2015","Austria","Total","Males","Number","4,200,397",""
"2015","Poland","Total","Males","Number","18,397,163",""
"2015","Portugal","Total","Males","Number","4,923,666",""
"2015","Romania","Total","Males","Number","9,707,074",""
"2015","Slovenia","Total","Males","Number","1,022,229",""
"2015","Slovakia","Total","Males","Number","2,642,328",""
"2015","Finland","Total","Males","Number","2,691,863",""
"2015","Sweden","Total","Males","Number","4,872,240",""
"2015","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","251,001,924","b"
"2015","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","248,962,697","b"
"2015","European Free Trade Association","Total","Males","Number","6,856,821",""
"2015","Iceland","Total","Males","Number","165,186",""
"2015","Liechtenstein","Total","Males","Number","18,553",""
"2015","Norway","Total","Males","Number","2,599,202",""
"2015","Switzerland","Total","Males","Number","4,073,880",""
"2015","United Kingdom","Total","Males","Number","31,934,099",""
"2015","Montenegro","Total","Males","Number","307,522",""
"2015","North Macedonia","Total","Males","Number","1,036,518",""
"2015","Albania","Total","Males","Number","1,461,199",""
"2015","Serbia","Total","Males","Number","3,464,399",""
"2015","Turkey","Total","Males","Number","38,984,302",""
"2015","Andorra","Total","Males","Number",":",""
"2015","Belarus","Total","Males","Number","4,409,197",""
"2015","Bosnia and Herzegovina","Total","Males","Number",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"2015","Moldova","Total","Males","Number","1,710,244",""
"2015","Monaco","Total","Males","Number",":",""
"2015","Russia","Total","Males","Number",":",""
"2015","San Marino","Total","Males","Number",":",""
"2015","Ukraine","Total","Males","Number","19,787,826","b"
"2015","Armenia","Total","Males","Number","1,439,148",""
"2015","Azerbaijan","Total","Males","Number","4,775,857",""
"2015","Georgia","Total","Males","Number","1,778,500",""
"2016","European Union - 27 countries (from 2020)","Total","Males","Number","217,069,355",""
"2016","European Union - 28 countries (2013-2020)","Total","Males","Number","249,295,415",""
"2016","European Union - 27 countries (2007-2013)","Total","Males","Number","247,272,618",""
"2016","Euro area - 19 countries  (from 2015)","Total","Males","Number","165,898,906",""
"2016","Euro area - 18 countries (2014)","Total","Males","Number","164,569,299",""
"2016","Belgium","Total","Males","Number","5,569,264",""
"2016","Bulgaria","Total","Males","Number","3,477,177",""
"2016","Czechia","Total","Males","Number","5,186,330",""
"2016","Denmark","Total","Males","Number","2,837,887",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Males","Number","40,514,123",""
"2016","Germany including former GDR","Total","Males","Number","40,514,123",""
"2016","Estonia","Total","Males","Number","616,708",""
"2016","Ireland","Total","Males","Number","2,339,141",""
"2016","Greece","Total","Males","Number","5,224,210",""
"2016","Spain","Total","Males","Number","22,807,464",""
"2016","France","Total","Males","Number","32,247,386",""
"2016","France (metropolitan)","Total","Males","Number",":",""
"2016","Croatia","Total","Males","Number","2,022,797",""
"2016","Italy","Total","Males","Number","29,456,321",""
"2016","Cyprus","Total","Males","Number","412,692",""
"2016","Latvia","Total","Males","Number","904,299",""
"2016","Lithuania","Total","Males","Number","1,329,607",""
"2016","Luxembourg","Total","Males","Number","289,193",""
"2016","Hungary","Total","Males","Number","4,688,519",""
"2016","Malta","Total","Males","Number","226,396",""
"2016","Netherlands","Total","Males","Number","8,417,135",""
"2016","Austria","Total","Males","Number","4,272,553",""
"2016","Poland","Total","Males","Number","18,377,040",""
"2016","Portugal","Total","Males","Number","4,901,509",""
"2016","Romania","Total","Males","Number","9,649,733",""
"2016","Slovenia","Total","Males","Number","1,023,333",""
"2016","Slovakia","Total","Males","Number","2,646,082",""
"2016","Finland","Total","Males","Number","2,701,490",""
"2016","Sweden","Total","Males","Number","4,930,966",""
"2016","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Males","Number","252,104,970",""
"2016","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Males","Number","250,082,173",""
"2016","European Free Trade Association","Total","Males","Number","6,931,026",""
"2016","Iceland","Total","Males","Number","167,270",""
"2016","Liechtenstein","Total","Males","Number","18,660",""
"2016","Norway","Total","Males","Number","2,623,625",""
"2016","Switzerland","Total","Males","Number","4,121,471",""
"2016","United Kingdom","Total","Males","Number","32,226,060",""
"2016","Montenegro","Total","Males","Number","307,734",""
"2016","North Macedonia","Total","Males","Number","1,037,601",""
"2016","Albania","Total","Males","Number","1,458,451",""
"2016","Serbia","Total","Males","Number","3,446,258",""
"2016","Turkey","Total","Males","Number","39,511,191",""
"2016","Andorra","Total","Males","Number",":",""
"2016","Belarus","Total","Males","Number","4,420,842",""
"2016","Bosnia and Herzegovina","Total","Males","Number",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number","883,294","p"
"2016","Moldova","Total","Males","Number",":",""
"2016","Monaco","Total","Males","Number",":",""
"2016","Russia","Total","Males","Number",":",""
"2016","San Marino","Total","Males","Number",":",""
"2016","Ukraine","Total","Males","Number","19,717,881",""
"2016","Armenia","Total","Males","Number","1,429,042",""
"2016","Azerbaijan","Total","Males","Number","4,835,641",""
"2016","Georgia","Total","Males","Number","1,779,500",""
"2017","European Union - 27 countries (from 2020)","Total","Males","Number","217,484,393","b"
"2017","European Union - 28 countries (2013-2020)","Total","Males","Number","249,964,131","b"
"2017","European Union - 27 countries (2007-2013)","Total","Males","Number","247,958,921","b"
"2017","Euro area - 19 countries  (from 2015)","Total","Males","Number","166,299,785","b"
"2017","Euro area - 18 countries (2014)","Total","Males","Number","164,987,599","b"
"2017","Belgium","Total","Males","Number","5,589,272",""
"2017","Bulgaria","Total","Males","Number","3,449,978",""
"2017","Czechia","Total","Males","Number","5,200,687",""
"2017","Denmark","Total","Males","Number","2,860,178",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Males","Number","40,697,118",""
"2017","Germany including former GDR","Total","Males","Number","40,697,118",""
"2017","Estonia","Total","Males","Number","617,538",""
"2017","Ireland","Total","Males","Number","2,367,918",""
"2017","Greece","Total","Males","Number","5,221,277",""
"2017","Spain","Total","Males","Number","22,834,598",""
"2017","France","Total","Males","Number","32,314,352",""
"2017","France (metropolitan)","Total","Males","Number",":",""
